1.231	4.985	0.692	3.417	-0.228	0.818	0.108	0.938	1.024	3.341	2.449	2.634	1.639
1.176	5.593	0.806	3.518	-0.303	0.841	0.117	0.957	0.989	3.494	2.435	2.660	1.498
0.868	5.522	0.832	3.813	-0.356	0.982	-0.005	0.975	1.012	3.269	2.379	2.711	1.466
0.941	5.267	0.738	3.451	-0.318	0.996	0.073	0.944	1.047	3.371	2.435	2.711	1.402
0.983	5.465	0.836	3.824	-0.243	0.996	0.034	0.981	1.006	3.361	2.449	2.704	1.428
1.080	5.098	0.579	3.145	-0.423	0.977	0.108	1.005	0.972	3.218	2.393	2.679	1.511
1.140	5.084	0.715	2.953	-0.296	0.916	0.063	0.957	0.960	3.289	2.462	2.647	1.485
1.170	4.815	0.571	2.919	-0.401	0.949	0.132	0.920	0.995	3.494	2.504	2.692	1.626
1.352	5.055	0.707	2.919	-0.371	0.930	0.132	0.957	1.047	3.381	2.407	2.742	1.568
0.983	5.296	0.798	3.824	-0.341	0.907	0.299	0.803	0.771	3.320	3.085	2.380	1.619
1.352	5.211	0.552	2.964	-0.214	0.897	0.137	0.877	1.081	3.279	2.172	2.692	1.619
1.068	4.928	0.594	2.534	-0.670	0.851	0.166	1.005	0.995	3.361	2.283	2.717	1.747
1.062	5.140	0.832	3.224	-0.707	0.958	0.171	0.871	0.909	3.249	2.144	2.622	1.594
1.074	5.494	0.783	3.745	-0.266	0.982	0.098	1.085	1.047	3.269	2.338	2.711	1.377
1.346	5.296	0.650	3.417	-0.124	0.813	0.147	0.944	1.052	3.443	2.324	2.768	1.613
0.910	5.267	0.643	4.163	-0.318	0.818	0.314	0.883	1.006	3.371	2.891	2.647	1.428
1.049	5.508	0.628	2.885	-0.266	0.926	0.171	0.981	1.029	3.433	2.103	2.723	1.581
1.062	5.324	0.654	3.021	-0.535	0.949	0.181	0.889	0.937	3.167	2.642	2.749	1.536
1.249	5.084	0.628	2.625	-0.378	0.926	0.127	0.987	0.978	3.433	2.310	2.634	1.536
1.080	5.678	0.821	3.349	-0.303	1.085	0.063	1.067	0.949	3.371	2.476	2.641	1.428
1.304	5.197	0.439	2.613	-0.356	0.977	0.240	0.889	0.972	3.320	2.117	2.565	1.524
